match_id;zeitpunkt;spieler;modus;perspektive;map;dauer_min;platz;teams_im_match;team_id;kills;assists;knocks;kopfschuesse;schaden;weitester_kill_m;ueberlebt_min;revives;heilitems;boosts;waffen;zu_fuss_m;gefahren_m;geschwommen_m;roadkills;teamkills;fahrzeuge_zerstoert;mitspieler
6114bc0d-6d85-4a45-a478-16e4545faf8a;2026-08-29T19:51:40Z;real_embo;Squad;TPP;Baltic_Main;26.9;13;28;23;0;0;0;0;136.5;0;12.2;0;0;2;7;1187;1086;0;0;0;0;Baerli162|Lacan123|Thalanthyr
6114bc0d-6d85-4a45-a478-16e4545faf8a;2026-08-29T19:51:40Z;Lacan123;Squad;TPP;Baltic_Main;26.9;13;28;23;0;0;0;0;0;0;11.8;0;2;2;5;1827;1006;0;0;0;0;Baerli162|Thalanthyr|real_embo
6114bc0d-6d85-4a45-a478-16e4545faf8a;2026-08-29T19:51:40Z;Baerli162;Squad;TPP;Baltic_Main;26.9;13;28;23;1;0;1;1;95.2;24.48;12.2;0;0;1;9;1361;1472;0;0;0;0;Lacan123|Thalanthyr|real_embo
6114bc0d-6d85-4a45-a478-16e4545faf8a;2026-08-29T19:51:40Z;Thalanthyr;Squad;TPP;Baltic_Main;26.9;13;28;23;0;0;0;0;24.3;0;11.7;0;0;2;6;1281;1022;0;0;0;0;Baerli162|Lacan123|real_embo
c4374fb3-279e-4cef-b600-66b528c2e971;2026-08-29T20:05:41Z;Baerli162;Squad;TPP;DihorOtok_Main;27.4;3;26;14;0;0;1;0;160.9;0;23.2;0;0;4;13;2918;7265;0;0;0;0;Lacan123|Thalanthyr|real_embo
c4374fb3-279e-4cef-b600-66b528c2e971;2026-08-29T20:05:41Z;Lacan123;Squad;TPP;DihorOtok_Main;27.4;3;26;14;0;0;0;0;90.8;0;23.2;0;4;3;8;2096;6911;0;0;0;0;Baerli162|Thalanthyr|real_embo
c4374fb3-279e-4cef-b600-66b528c2e971;2026-08-29T20:05:41Z;Thalanthyr;Squad;TPP;DihorOtok_Main;27.4;3;26;14;0;0;0;0;0;0;23.2;0;1;2;6;1477;7416;0;0;0;0;Baerli162|Lacan123|real_embo
c4374fb3-279e-4cef-b600-66b528c2e971;2026-08-29T20:05:41Z;real_embo;Squad;TPP;DihorOtok_Main;27.4;3;26;14;2;0;2;0;202.8;211.62;23.2;0;1;4;10;2301;6766;0;0;0;0;Baerli162|Lacan123|Thalanthyr
5ef32ef6-a3a2-46a1-85ea-d5cc548be5e2;2026-08-29T20:30:54Z;real_embo;Squad;TPP;Baltic_Main;24.3;17;29;16;1;2;0;0;287.0;31.24;8.7;0;5;1;8;1133;0;0;0;0;0;Baerli162|Lacan123|Thalanthyr
5ef32ef6-a3a2-46a1-85ea-d5cc548be5e2;2026-08-29T20:30:54Z;Lacan123;Squad;TPP;Baltic_Main;24.3;17;29;16;0;0;1;0;172.5;0;9.0;0;3;3;8;1383;0;0;0;0;0;Baerli162|Thalanthyr|real_embo
5ef32ef6-a3a2-46a1-85ea-d5cc548be5e2;2026-08-29T20:30:54Z;Baerli162;Squad;TPP;Baltic_Main;24.3;17;29;16;2;0;1;0;90.1;88.41;7.2;0;1;0;4;1026;0;0;0;0;0;Lacan123|Thalanthyr|real_embo
5ef32ef6-a3a2-46a1-85ea-d5cc548be5e2;2026-08-29T20:30:54Z;Thalanthyr;Squad;TPP;Baltic_Main;24.3;17;29;16;0;1;0;0;0;0;7.7;0;0;0;4;813;0;0;0;0;0;Baerli162|Lacan123|real_embo
905e9b0b-ee9a-4e8a-bf75-44650e92454b;2026-08-29T20:42:45Z;real_embo;Squad;TPP;Baltic_Main;24.9;16;26;25;0;0;0;0;0;0;4.7;0;0;0;0;58;0;0;0;0;0;Lacan123|Thalanthyr
905e9b0b-ee9a-4e8a-bf75-44650e92454b;2026-08-29T20:42:45Z;Lacan123;Squad;TPP;Baltic_Main;24.9;16;26;25;0;0;0;0;0;0;9.5;0;0;0;6;977;4816;0;0;1;0;Thalanthyr|real_embo
905e9b0b-ee9a-4e8a-bf75-44650e92454b;2026-08-29T20:42:45Z;Thalanthyr;Squad;TPP;Baltic_Main;24.9;16;26;25;0;0;0;0;0;0;9.5;0;0;0;7;893;3996;0;0;0;0;Lacan123|real_embo
5a415b28-dd47-493a-bb68-3c400b4ab2e7;2026-08-31T18:11:06Z;Baerli162;Duo;TPP;DihorOtok_Main;28.1;48;50;14;0;0;0;0;0;0;2.3;0;0;0;5;146;0;0;0;0;0;real_embo
5a415b28-dd47-493a-bb68-3c400b4ab2e7;2026-08-31T18:11:06Z;real_embo;Duo;TPP;DihorOtok_Main;28.1;48;50;14;0;0;0;0;0;0;2.3;0;0;0;4;188;0;0;0;0;0;Baerli162
c13e6c6d-4256-4553-9809-4491df4e6b95;2026-08-31T18:15:32Z;real_embo;Squad;TPP;Baltic_Main;26.9;11;29;25;2;0;1;0;167.0;3.88;13.9;0;1;2;8;1293;5838;0;0;0;0;BaToSaitama|Baerli162|Thalanthyr
c13e6c6d-4256-4553-9809-4491df4e6b95;2026-08-31T18:15:32Z;Baerli162;Squad;TPP;Baltic_Main;26.9;11;29;25;0;0;0;0;19.8;0;9.8;0;0;2;10;1004;3186;0;0;0;0;BaToSaitama|Thalanthyr|real_embo
c13e6c6d-4256-4553-9809-4491df4e6b95;2026-08-31T18:15:32Z;Thalanthyr;Squad;TPP;Baltic_Main;26.9;11;29;25;0;0;1;0;100;0;9.5;0;0;1;6;803;3541;0;0;0;0;BaToSaitama|Baerli162|real_embo
041abfea-3f5e-445c-8d06-e1dbbd3b3987;2026-08-31T18:31:35Z;Lacan123;Squad;TPP;Baltic_Main;25.3;14;30;9;0;0;0;0;54.5;0;16.4;1;1;0;6;2064;4250;0;0;0;0;Baerli162|Thalanthyr|real_embo
041abfea-3f5e-445c-8d06-e1dbbd3b3987;2026-08-31T18:31:35Z;Thalanthyr;Squad;TPP;Baltic_Main;25.3;14;30;9;2;0;1;0;78.0;41.73;16.4;2;1;0;6;1672;4060;0;0;0;0;Baerli162|Lacan123|real_embo
041abfea-3f5e-445c-8d06-e1dbbd3b3987;2026-08-31T18:31:35Z;real_embo;Squad;TPP;Baltic_Main;25.3;14;30;9;0;0;0;0;42;0;16.4;0;1;3;8;1882;4038;0;0;0;0;Baerli162|Lacan123|Thalanthyr
041abfea-3f5e-445c-8d06-e1dbbd3b3987;2026-08-31T18:31:35Z;Baerli162;Squad;TPP;Baltic_Main;25.3;14;30;9;1;1;2;1;158.3;81.19;16.4;0;2;2;7;2377;3996;0;0;0;0;Lacan123|Thalanthyr|real_embo
bff2f1ca-0584-43dc-94fd-6548a507bcf1;2026-08-31T18:49:57Z;real_embo;Squad;TPP;Baltic_Main;27.1;13;29;9;1;1;2;0;235.4;35.15;14.1;0;1;1;11;2001;467;0;0;0;0;Baerli162|Lacan123|Thalanthyr
bff2f1ca-0584-43dc-94fd-6548a507bcf1;2026-08-31T18:49:57Z;Thalanthyr;Squad;TPP;Baltic_Main;27.1;13;29;9;0;0;0;0;0;0;11.0;0;0;0;11;1150;458;0;0;0;0;Baerli162|Lacan123|real_embo
bff2f1ca-0584-43dc-94fd-6548a507bcf1;2026-08-31T18:49:57Z;Lacan123;Squad;TPP;Baltic_Main;27.1;13;29;9;0;0;0;0;82.4;0;14.1;0;1;1;6;1422;396;0;0;0;0;Baerli162|Thalanthyr|real_embo
bff2f1ca-0584-43dc-94fd-6548a507bcf1;2026-08-31T18:49:57Z;Baerli162;Squad;TPP;Baltic_Main;27.1;13;29;9;4;0;3;2;425.2;36.5;10.6;2;1;1;15;1288;453;0;0;0;0;Lacan123|Thalanthyr|real_embo
e39f15f7-cc59-4d0c-8fc0-1c72f3c9ac25;2026-08-31T19:06:06Z;Baerli162;Squad;TPP;Baltic_Main;25.9;21;28;18;0;0;0;0;25.4;0;4.0;0;0;0;3;139;575;20;0;0;0;Lacan123|Thalanthyr|real_embo
e39f15f7-cc59-4d0c-8fc0-1c72f3c9ac25;2026-08-31T19:06:06Z;Lacan123;Squad;TPP;Baltic_Main;25.9;21;28;18;0;0;0;0;0;0;4.6;0;0;0;5;453;0;0;0;0;0;Baerli162|Thalanthyr|real_embo
e39f15f7-cc59-4d0c-8fc0-1c72f3c9ac25;2026-08-31T19:06:06Z;Thalanthyr;Squad;TPP;Baltic_Main;25.9;21;28;18;0;0;1;0;100;0;7.3;0;0;0;3;1078;0;0;0;0;0;Baerli162|Lacan123|real_embo
e39f15f7-cc59-4d0c-8fc0-1c72f3c9ac25;2026-08-31T19:06:06Z;real_embo;Squad;TPP;Baltic_Main;25.9;21;28;18;0;0;0;0;0;0;4.2;0;0;0;4;229;0;0;0;0;0;Baerli162|Lacan123|Thalanthyr
f737614d-fc41-417c-8979-c5ffb37f5f3d;2026-08-31T19:15:48Z;Thalanthyr;Squad;TPP;Baltic_Main;28.2;3;31;18;1;1;2;0;280.7;18.86;20.2;0;1;4;5;1729;5322;0;0;0;0;Baerli162|Lacan123|real_embo
f737614d-fc41-417c-8979-c5ffb37f5f3d;2026-08-31T19:15:48Z;Lacan123;Squad;TPP;Baltic_Main;28.2;3;31;18;0;0;0;0;24.4;0;18.5;0;3;1;5;2245;5396;0;0;0;0;Baerli162|Thalanthyr|real_embo
f737614d-fc41-417c-8979-c5ffb37f5f3d;2026-08-31T19:15:48Z;Baerli162;Squad;TPP;Baltic_Main;28.2;3;31;18;0;0;2;0;354.4;0;26.6;1;1;5;7;3210;5891;111;0;0;0;Lacan123|Thalanthyr|real_embo
f737614d-fc41-417c-8979-c5ffb37f5f3d;2026-08-31T19:15:48Z;real_embo;Squad;TPP;Baltic_Main;28.2;3;31;18;1;0;1;0;151.2;422.3;17.7;0;6;2;10;1781;5445;0;0;0;0;Baerli162|Lacan123|Thalanthyr
fead721f-98e3-4bcd-b98d-a513d2adcb01;2026-09-02T12:48:40Z;real_embo;Solo;TPP;Baltic_Main;27.8;100;100;100050;0;0;0;0;0;0;1.0;0;0;0;2;39;0;0;0;0;0;
524567a8-fbd9-43be-a5d7-7f5cc8ad9cae;2026-09-02T12:53:03Z;real_embo;Solo;TPP;Kiki_Main;27.7;4;100;100004;1;0;1;0;118.9;53.57;22.8;0;1;9;7;2275;9487;0;0;0;0;
fc0ee399-5ca3-4c81-937a-5983e66c3680;2026-09-02T13:17:31Z;real_embo;Duo;TPP;Kiki_Main;31.3;40;52;15;1;0;1;0;202.5;85.42;9.7;0;0;0;13;1600;0;0;0;0;0;
cacef477-f56b-4d50-8f64-c28d241a7c8e;2026-09-02T17:10:15Z;real_embo;Duo;TPP;Savage_Main;22.8;37;49;37;1;0;1;0;120.6;28.95;1.8;0;0;0;3;89;0;0;0;0;0;Lacan123
cacef477-f56b-4d50-8f64-c28d241a7c8e;2026-09-02T17:10:15Z;Lacan123;Duo;TPP;Savage_Main;22.8;37;49;37;0;0;0;0;8.2;0;3.0;0;0;0;4;212;0;0;0;0;0;real_embo
4cf02095-7a78-4fcd-97fd-a0543b3ae976;2026-09-02T17:20:00Z;real_embo;Squad;TPP;Kiki_Main;26.6;16;27;14;1;0;3;0;203.5;4.37;16.0;0;3;3;8;1821;6018;0;0;0;0;Lacan123|Thalanthyr
4cf02095-7a78-4fcd-97fd-a0543b3ae976;2026-09-02T17:20:00Z;Lacan123;Squad;TPP;Kiki_Main;26.6;16;27;14;0;0;0;0;0;0;16.1;0;3;1;6;1585;7374;0;0;0;0;Thalanthyr|real_embo
4cf02095-7a78-4fcd-97fd-a0543b3ae976;2026-09-02T17:20:00Z;Thalanthyr;Squad;TPP;Kiki_Main;26.6;16;27;14;0;1;1;0;159.3;0;16.0;0;4;1;8;1408;6149;0;0;0;0;Lacan123|real_embo
c277aeda-4caf-434f-8e9b-db744584bb4f;2026-09-02T17:38:00Z;real_embo;Squad;TPP;Kiki_Main;26.5;8;28;25;2;0;1;0;212.1;89.72;19.7;0;0;3;9;2217;4738;0;0;1;0;Lacan123|Thalanthyr
c277aeda-4caf-434f-8e9b-db744584bb4f;2026-09-02T17:38:00Z;Thalanthyr;Squad;TPP;Kiki_Main;26.5;8;28;25;0;0;0;0;0;0;12.8;0;0;2;5;1329;1535;0;0;0;0;Lacan123|real_embo
c277aeda-4caf-434f-8e9b-db744584bb4f;2026-09-02T17:38:00Z;Lacan123;Squad;TPP;Kiki_Main;26.5;8;28;25;0;1;0;0;79.1;0;17.8;0;1;4;5;2245;5178;0;0;0;0;Thalanthyr|real_embo
bd37f4ab-ecda-4155-b310-5ecc63b9bc00;2026-09-02T17:59:49Z;Thalanthyr;Squad;TPP;Savage_Main;22.0;20;25;23;1;0;1;0;72.2;8.15;5.4;0;0;0;5;449;0;0;0;0;0;Lacan123|real_embo
bd37f4ab-ecda-4155-b310-5ecc63b9bc00;2026-09-02T17:59:49Z;real_embo;Squad;TPP;Savage_Main;22.0;20;25;23;1;1;1;0;172.2;7.31;5.4;0;1;2;5;466;0;0;0;0;0;Lacan123|Thalanthyr
bd37f4ab-ecda-4155-b310-5ecc63b9bc00;2026-09-02T17:59:49Z;Lacan123;Squad;TPP;Savage_Main;22.0;20;25;23;0;1;0;0;0;0;5.4;2;0;0;3;594;0;0;0;0;0;Thalanthyr|real_embo
944fb131-be9b-4367-ba49-05fc8bbab269;2026-09-02T18:06:58Z;real_embo;Squad;TPP;Baltic_Main;27.4;15;27;19;1;0;0;0;69.7;26.55;8.9;0;2;0;4;601;0;0;0;0;0;Lacan123|Thalanthyr
944fb131-be9b-4367-ba49-05fc8bbab269;2026-09-02T18:06:58Z;Thalanthyr;Squad;TPP;Baltic_Main;27.4;15;27;19;0;0;0;0;0;0;8.2;0;0;0;2;657;0;0;0;0;0;Lacan123|real_embo
944fb131-be9b-4367-ba49-05fc8bbab269;2026-09-02T18:06:58Z;Lacan123;Squad;TPP;Baltic_Main;27.4;15;27;19;0;0;0;0;45.8;0;15.6;1;0;1;6;1518;0;0;0;0;0;Thalanthyr|real_embo
c2bb9ec8-7069-4404-9826-adf4edfffe91;2026-09-02T18:24:33Z;Thalanthyr;Squad;TPP;Kiki_Main;26.3;22;26;16;0;0;0;0;0;0;3.9;0;0;0;2;251;0;0;0;0;0;Lacan123|real_embo
c2bb9ec8-7069-4404-9826-adf4edfffe91;2026-09-02T18:24:33Z;real_embo;Squad;TPP;Kiki_Main;26.3;22;26;16;0;0;0;0;0;0;4.0;0;0;0;6;311;0;0;0;0;0;Lacan123|Thalanthyr
c2bb9ec8-7069-4404-9826-adf4edfffe91;2026-09-02T18:24:33Z;Lacan123;Squad;TPP;Kiki_Main;26.3;22;26;16;0;0;0;0;0;0;4.3;0;0;0;2;433;0;0;0;0;0;Thalanthyr|real_embo
735d99d0-ef85-408c-a00e-58b3f80478c3;2026-09-02T18:30:25Z;Thalanthyr;Squad;TPP;Savage_Main;22.6;6;28;28;0;0;0;0;0;0;15.2;0;1;4;4;1907;1416;0;0;0;0;Lacan123|real_embo
735d99d0-ef85-408c-a00e-58b3f80478c3;2026-09-02T18:30:25Z;Lacan123;Squad;TPP;Savage_Main;22.6;6;28;28;1;0;1;1;213.7;34.74;19.1;1;2;3;9;2890;1644;0;0;0;0;Thalanthyr|real_embo
735d99d0-ef85-408c-a00e-58b3f80478c3;2026-09-02T18:30:25Z;real_embo;Squad;TPP;Savage_Main;22.6;6;28;28;1;1;3;0;480.9;22.93;19.9;0;1;6;8;2533;1431;0;0;0;0;Lacan123|Thalanthyr
564837c0-961c-4c2a-9f64-b0f6c7173336;2026-09-03T11:18:23Z;real_embo;Duo;TPP;Baltic_Main;27.2;37;55;8;1;0;1;0;75;28.84;4.9;0;0;0;11;370;0;0;0;0;0;
9c62960e-8486-477d-9856-72ed9abb17ed;2026-09-03T11:25:41Z;real_embo;Duo;TPP;Baltic_Main;27.9;34;55;45;1;0;0;0;315.4;137.19;7.2;0;1;1;7;775;0;0;0;0;0;
